orgID,summaryYM,SAARType_2017,location,orgloc,numDaysPresent,locCDC,summaryYR,summaryYH,summaryYQ,CCN,OID,facType,medAff,numBeds,countyName,state,vaStationCode,createDate,createUserID,modifiedDate,modifyUserID,surveyyear_join,medType,numAdmits,numICUBeds,numPatDays,los,pctICUBeds,numAUDaysPredicted,antiMicrobialDays,DOTgtDP,locSAAR
12556,2023M07,Adult_NSBL_Ward_2017,SD6,12556-SD6,1367,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-08-31,72800,2023-08-31,72800,2023,M,24198,32,123621,5.1,7.4,75.435,73,,0.968
12556,2023M07,Adult_NSBL_Ward_2017,SD7,12556-SD7,1312,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-08-31,72800,2023-08-31,72800,2023,M,24198,32,123621,5.1,7.4,180.586,177,,0.98
12556,2023M07,Adult_NSBL_Ward_2017,SD8,12556-SD8,1225,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-08-31,72800,2023-08-31,72800,2023,M,24198,32,123621,5.1,7.4,67.599,102,,1.509
12556,2023M07,Adult_NSBL_Ward_2017,SD9,12556-SD9,861,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-08-31,72800,2023-08-31,72800,2023,M,24198,32,123621,5.1,7.4,63.237,109,,1.724
12556,2023M08,Adult_All-Antibacterial_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,601.291,459,0,0.763
12556,2023M08,Adult_All-Antibacterial_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,37.814,29,0,0.767
12556,2023M08,Adult_All-Antibacterial_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,868.823,853,0,0.982
12556,2023M08,Adult_All-Antibacterial_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,855.827,1095,0,1.279
12556,2023M08,Adult_All-Antibacterial_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,823.532,612,0,0.743
12556,2023M08,Adult_All-Antibacterial_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,815.154,898,0,1.102
12556,2023M08,Adult_All-Antibacterial_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,771.658,663,0,0.859
12556,2023M08,Adult_All-Antibacterial_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,511.259,650,0,1.271
12556,2023M08,Adult_All-Antibacterial_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,282.457,333,0,1.179
12556,2023M08,Adult_All-Antibacterial_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,406.463,377,0,0.928
12556,2023M08,Adult_Antifungal_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,1.786,3,,1.68
12556,2023M08,Adult_Antifungal_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,12.461,16,,1.284
12556,2023M08,Adult_Antifungal_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,27.406,8,,0.292
12556,2023M08,Adult_Antifungal_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,29.672,26,,0.876
12556,2023M08,Adult_Antifungal_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,17.237,20,,1.16
12556,2023M08,Adult_Antifungal_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,25.247,24,,0.951
12556,2023M08,Adult_Antifungal_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,23.608,12,,0.508
12556,2023M08,Adult_Antifungal_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,24.047,70,,2.911
12556,2023M08,Adult_Antifungal_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,22.121,28,,1.266
12556,2023M08,Adult_Antifungal_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,14.719,13,,0.883
12556,2023M08,Adult_BSCA_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,6.531,3,,0.459
12556,2023M08,Adult_BSCA_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,48.671,49,,1.007
12556,2023M08,Adult_BSCA_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,51.851,66,,1.273
12556,2023M08,Adult_BSCA_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,207.889,186,,0.895
12556,2023M08,Adult_BSCA_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,165.481,87,,0.526
12556,2023M08,Adult_BSCA_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,169.138,252,,1.49
12556,2023M08,Adult_BSCA_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,226.644,151,,0.666
12556,2023M08,Adult_BSCA_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,161.100,200,,1.241
12556,2023M08,Adult_BSCA_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,212.368,165,,0.777
12556,2023M08,Adult_BSCA_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,132.283,158,,1.194
12556,2023M08,Adult_BSHO_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,13.336,17,,1.275
12556,2023M08,Adult_BSHO_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,105.529,112,,1.061
12556,2023M08,Adult_BSHO_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,142.049,112,,0.788
12556,2023M08,Adult_BSHO_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,238.341,249,,1.045
12556,2023M08,Adult_BSHO_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,141.522,87,,0.615
12556,2023M08,Adult_BSHO_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,191.715,144,,0.751
12556,2023M08,Adult_BSHO_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,193.830,83,,0.428
12556,2023M08,Adult_BSHO_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,182.604,124,,0.679
12556,2023M08,Adult_BSHO_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,181.620,134,,0.738
12556,2023M08,Adult_BSHO_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,111.770,114,,1.02
12556,2023M08,Adult_CDI_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,10.006,2,,0.2
12556,2023M08,Adult_CDI_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,69.810,65,,0.931
12556,2023M08,Adult_CDI_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,85.231,81,,0.95
12556,2023M08,Adult_CDI_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,277.467,257,,0.926
12556,2023M08,Adult_CDI_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,203.682,93,,0.457
12556,2023M08,Adult_CDI_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,212.515,260,,1.223
12556,2023M08,Adult_CDI_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,278.964,174,,0.624
12556,2023M08,Adult_CDI_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,202.416,212,,1.047
12556,2023M08,Adult_CDI_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,261.391,202,,0.773
12556,2023M08,Adult_CDI_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,162.088,174,,1.073
12556,2023M08,Adult_GramPos_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,8.004,8,,1
12556,2023M08,Adult_GramPos_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,55.840,56,,1.003
12556,2023M08,Adult_GramPos_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,85.248,67,,0.786
12556,2023M08,Adult_GramPos_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,138.657,102,,0.736
12556,2023M08,Adult_GramPos_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,94.856,54,,0.569
12556,2023M08,Adult_GramPos_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,120.267,206,,1.713
12556,2023M08,Adult_GramPos_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,129.915,94,,0.724
12556,2023M08,Adult_GramPos_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,114.551,101,,0.882
12556,2023M08,Adult_GramPos_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,121.732,99,,0.813
12556,2023M08,Adult_GramPos_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,80.999,130,,1.605
12556,2023M08,Adult_NSBL_ICU_2017,SD10ICU,12556-SD10ICU,43,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,3.158,0,,0
12556,2023M08,Adult_NSBL_ICU_2017,SDMICU,12556-SDMICU,300,IN:ACUTE:CC:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,16.555,36,,2.175
12556,2023M08,Adult_NSBL_ICU_2017,SDSICU,12556-SDSICU,458,IN:ACUTE:CC:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,63.040,68,,1.079
12556,2023M08,Adult_NSBL_Step_2017,SD11,12556-SD11,1491,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,88.350,105,,1.188
12556,2023M08,Adult_NSBL_Ward_2017,4SD,12556-4SD,1020,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,56.287,72,,1.279
12556,2023M08,Adult_NSBL_Ward_2017,SD5,12556-SD5,1494,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,205.637,341,,1.658
12556,2023M08,Adult_NSBL_Ward_2017,SD6,12556-SD6,1397,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,77.091,111,,1.44
12556,2023M08,Adult_NSBL_Ward_2017,SD7,12556-SD7,1423,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,195.864,245,,1.251
12556,2023M08,Adult_NSBL_Ward_2017,SD8,12556-SD8,1309,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,72.235,115,,1.592
12556,2023M08,Adult_NSBL_Ward_2017,SD9,12556-SD9,871,IN:ACUTE:WARD:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-09-29,72800,2023-09-29,72800,2023,M,24198,32,123621,5.1,7.4,63.972,140,,2.188
12556,2023M09,Adult_All-Antibacterial_2017,4SD,12556-4SD,1004,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,591.859,378,0,0.639
12556,2023M09,Adult_All-Antibacterial_2017,SD10ICU,12556-SD10ICU,23,IN:ACUTE:CC:MS,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,20.225,10,0,0.494
12556,2023M09,Adult_All-Antibacterial_2017,SD11,12556-SD11,1480,IN:ACUTE:STEP,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,862.413,854,0,0.99
12556,2023M09,Adult_All-Antibacterial_2017,SD5,12556-SD5,1418,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,812.291,1146,0,1.411
12556,2023M09,Adult_All-Antibacterial_2017,SD6,12556-SD6,1322,IN:ACUTE:WARD:M,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,779.321,699,0,0.897
12556,2023M09,Adult_All-Antibacterial_2017,SD7,12556-SD7,1314,IN:ACUTE:WARD:S,2023,2023H2,2023Q3,050077,2.16.840.1.114222.4.1.6761,HOSP-GEN,Y,429,SAN DIEGO,CA,N/A,2023-10-17,72800,2023-10-17,72800,2023,M,24198,32,123621,5.1,7.4,752.715,860,0,1.143
